,Date,User Name,User ID,Tweet,User Location,Image URL
177,2022-11-24 13:41:00+00:00,LawBreakingNews,798917372610510848,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/cKKcRCg3hD - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt",United States,https://pbs.twimg.com/profile_images/799825310514434048/nURqnj9K_normal.jpg
178,2022-11-24 11:02:07+00:00,indiebookpromos,557898022,"""Since 2007, student debt has grown three times faster than auto loans and 32 times more than mortgages.""

Education Without Overwhelming Debt: Interview with @scottmacnotes via @supermoney https://t.co/0I9LkS9dPy 

#StudentDebt https://t.co/6mk4hX2HJB",Owned by @RachelintheOC,https://pbs.twimg.com/profile_images/1391821411707129863/RHE6UYtl_normal.jpg
179,2022-11-24 08:29:56+00:00,BumperCarJoe,1521696118760955906,"Oh! Another one of those campaign promises that turned out to be hot air and virtue signaling! Amnesty for #SaudiPrince! Wouldn’t be as bad, but he already screwed us geopolitically. Thats right there with #StudentDebt &amp; #CannabisLaws🤣 #FJB #LiberalLies https://t.co/r07AKObKSh","Torrington, CT",https://pbs.twimg.com/profile_images/1568662263556448256/lfauvbPr_normal.jpg
180,2022-11-24 07:20:48+00:00,sanjaytirdiya,176711608,"@SchmuckOnAHorse @YourSomeone11 Crippling companion you mean, that makes the rich even more richer and richer !

#studentlife #studentdebt #studentloans","Gujarat, Bharat 🇮🇳",https://pbs.twimg.com/profile_images/1145315915484893185/bfqoCVaB_normal.jpg
181,2022-11-24 02:18:18+00:00,resist_ants63,309206390,"#studentloanforgiveness #StudentDebt
#Republicans https://t.co/bMQ7GFxzRo",So Cal,https://pbs.twimg.com/profile_images/1476296484932886530/eL1yxWrQ_normal.jpg
182,2022-11-24 01:30:43+00:00,FISMNews,1159258460250353669,Biden to extend student-loan payment pause during Supreme Court challenge https://t.co/rpKfS7jams #studentloan #studentloanpaymentpause #studentdebt #studentloanforgiveness #supremecourt https://t.co/2eOWfCdWT3,United States,https://pbs.twimg.com/profile_images/1160564443614535682/VN8tfKbj_normal.jpg
183,2022-11-24 00:21:00+00:00,LitigationNotes,2970962015,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/f4AUI5ULCK 

#SupremeCourt #StudentDebt",United States,https://pbs.twimg.com/profile_images/553796613424939010/EGn4pzc4_normal.jpeg
184,2022-11-23 22:39:58+00:00,twitchell_adam,1493733247775174658,#Studentdebt: so if your debt was bought by Navient apparently the student loan pause doesn't apply to you?,Michigan,https://pbs.twimg.com/profile_images/1493733696829939713/rKqK6-pt_normal.jpg
185,2022-11-23 22:07:39+00:00,World_ly,1629608972,@FoxNews Republicans were perfectly happy fighting for huge tax breaks for billionaires and corporations…but are doing everything possible to deny middle class Americans from a small relief on their #StudentDebt.,USA,https://pbs.twimg.com/profile_images/1568395661242150913/IikNQwRn_normal.jpg
186,2022-11-23 21:21:00+00:00,LitigationNotes,2970962015,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/yofxqMGYm5 - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt",United States,https://pbs.twimg.com/profile_images/553796613424939010/EGn4pzc4_normal.jpeg
187,2022-11-23 21:07:02+00:00,BenElevate,1531752333994258432,"$180,000 in forgivable student loans??? What? 

#studentloanforgiveness
#PSLF
#studentdebt
#collegedebt
#debtcrises
#nonprofit
#graduation
https://t.co/BsbLKDBaTE",,https://pbs.twimg.com/profile_images/1531862670961389568/f_vuqP9F_normal.jpg
188,2022-11-23 21:02:00+00:00,bissettfinfit,715267519339044864,"""My passion is that everybody has equal access to education.” @skgscholarships tells us. Check out EP159 Milli Moves: Seeking Scholarships with Glenda Healy here https://t.co/OrzvEPcmbx 

#FinLit #Youngmoney #Scholarships #StudentDebt #flm2022 https://t.co/qUKTQNrkE7","Toronto, Ontario",https://pbs.twimg.com/profile_images/1271164692187283460/Ibr1604O_normal.jpg
189,2022-11-23 21:01:05+00:00,Sooka_Dooka,1583462247614935040,"@DebtCrisisOrg Because, ya know, Covid. #Fraud #Waste #Abuse #Biden #JoeBiden #Debt #StudentDebt",,https://pbs.twimg.com/profile_images/1591797777650094082/Z2S5GaLr_normal.jpg
190,2022-11-23 20:45:49+00:00,rocafordbus,82212589,"PUERTO RICO SIGUE SIENDO UNA COLONIA. DON'T YOU DARE FORGETTING ABOUT THAT, HUH&gt;! @RecordingAcad #CampusTrip #PuertoRico #StudentDebt @POTUS",Campus Trip,https://pbs.twimg.com/profile_images/1598709805622956032/_14PNdEs_normal.jpg
191,2022-11-23 20:11:30+00:00,SanAntoReview,1277393037157634049,"Republicans hate #education. Conservative states tell Supreme Court that Biden's student loan relief was a power grab https://t.co/AowJegq83E

#txed #txlege #studentloans #studentloanforgiveness #studentdebt #highered","Montevideo, Uruguay",https://pbs.twimg.com/profile_images/1324366995035430912/D6N3r8LL_normal.jpg
192,2022-11-23 18:36:27+00:00,ELResponders,1444727408892985350,#studentloans #studentloanfreeze #PLSF #studentdebt https://t.co/tuBmlr7Vnx,"Louisiana, USA",https://pbs.twimg.com/profile_images/1529486153065410561/GJLVyc7F_normal.jpg
193,2022-11-23 18:34:34+00:00,DickandSharon,15426668,"Can Organizing for Debt Cancellation Foster Systemic Change? • @cinnamonjanzer • https://t.co/X2jKdqWZDt

The elimination of student debt is just the first step in mitigating the pervasive effects of racial capitalism. #studentdebt","Los Angeles, CA",https://pbs.twimg.com/profile_images/446618819591561218/Bvo-ifwp_normal.jpeg
194,2022-11-23 18:14:32+00:00,DickandSharon,15426668,"Supreme Court Now Handling Biden Student Debt Relief Program • @marjoriecohn • https://t.co/h93zVZY4ef

The loan forgiveness program, which Biden announced in August, is under attack from six Republican-controlled states #studentdebt #scotus https://t.co/k0XtqnZjrb","Los Angeles, CA",https://pbs.twimg.com/profile_images/446618819591561218/Bvo-ifwp_normal.jpeg
195,2022-11-23 18:10:00+00:00,EverythingLega2,1139945917644099584,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/BRsROdV5dR 

#SupremeCourt #StudentDebt",,https://pbs.twimg.com/profile_images/1142499446904643584/XelhS1HY_normal.png
196,2022-11-23 17:50:06+00:00,upstractcom,2373909360,Student loan forgiveness approval letters are going out. Here's what they mean #studentdebt #debtrelief #debt #student #education #relief https://t.co/C2c7uUyGZv,,https://pbs.twimg.com/profile_images/1318142188287627265/4u0Sc4gy_normal.jpg
197,2022-11-23 17:02:25+00:00,themeangreenboy,1080589645706977280,So the student loan forgiveness website was always a scam. All of my loans are private yet I got the approval email.  😆 It was always fake to drum up votes for midterms. #studentdebt,"New York, USA",https://pbs.twimg.com/profile_images/1454958481514041346/fkUyNyGG_normal.jpg
198,2022-11-23 16:08:31+00:00,biztocnews,86720236,The Biden administration extends the student loan payment pause again #studentdebt #borrowers #forgiveness #student #debtforgiveness #debt https://t.co/s1wwdqWA1M,,https://pbs.twimg.com/profile_images/1452627311631736835/OCyl8AdS_normal.jpg
199,2022-11-23 16:04:12+00:00,lofiprogressive,26805539,"@preraphsrule @ronlieber Curious how FFEL borrowers can start a class action? We haven’t been included in the covid pause, we’re left out of debt relief even as federal borrowers with Pell grants because the government made a deal with private lenders decades ago. #cancelFFELloans #help #studentdebt","Colorado, USA",https://pbs.twimg.com/profile_images/1542506208245866497/-QBGwPR3_normal.jpg
200,2022-11-23 15:54:00+00:00,naphtalitbryant,719961731926065153,"Biden Extends Student Loan Pause Until June Biden Extends Student Loan Pause Until June

https://t.co/je603I97ig

#sparkeduniversity #studentborrowers #studentdebt #studentloans","San Antonio, TX",https://pbs.twimg.com/profile_images/727875162511532032/0rfP_kdy_normal.jpg
201,2022-11-23 15:10:11+00:00,Spark_EDUn,1013935635864965120,"Video: Biden Extends Student Loan Pause Until June Biden Extends Student Loan Pause Until June

https://t.co/SCyMbXyqgA

#sparkeduniversity #studentborrowers #studentdebt #studentloans","San Antonio, TX",https://pbs.twimg.com/profile_images/1057308742633566211/keEOsfHp_normal.jpg
202,2022-11-23 15:10:01+00:00,THexplains,177829660,"Explained | What is the latest revision? What is the status of the application? What do voters say? Why is #studentdebt so high?
https://t.co/4nBfNA9mz9",,https://pbs.twimg.com/profile_images/912624789243621376/h3N_-FSZ_normal.jpg
203,2022-11-23 15:03:58+00:00,scholarshipjean,1138468629350100992,"Get help on your scholarship pursuit. #scholarship #scholarships #cutcollegecosts #studentdebt
https://t.co/H34pH8QWvF
https://t.co/bfH2eBNNKz https://t.co/7iyR77AzoZ","New York, NY",https://pbs.twimg.com/profile_images/1138469409209683970/LYfJVoF0_normal.png
204,2022-11-23 15:00:03+00:00,politicaliq,22721436,#WhiteHouse Extends #StudentDebt Payment Pause... https://t.co/SQV7bEzkt2 #studentloans #highereducation,,https://pbs.twimg.com/profile_images/1567952788570644484/1wQgOCat_normal.png
205,2022-11-23 14:34:23+00:00,ink7,82239743,"⁦@SabbySabs2⁩ educating us on how erasing #StudentDebt was set up2 fail.

I don’t agree W/Jimmy dore on a lot, but if you listen to this &amp; some other interviews you’ll see why #MSM strongly dislikes his show &amp; why others appreciate it sometimes. https://t.co/DTYPTAt8P5",NUCLEAR IS A FOOLS GAME.,https://pbs.twimg.com/profile_images/1445834499917557760/d2H_p8Ky_normal.jpg
206,2022-11-23 14:17:36+00:00,JackHannan14,1250804588988555269,#debtforgiveness For all of those who voted under these false promises for #studentdebt  forgiveness. You all got played. https://t.co/nSG85onUn9,"West Palm Beach, FL",https://pbs.twimg.com/profile_images/1253813626294722560/ph8L-0HX_normal.jpg
207,2022-11-23 13:00:59+00:00,Shipleys_LLP,1953865147,"New rules to student loans will affect those starting university courses from Sept 2023. This article explains how parents and grandparents can help ease the debt burden. 
https://t.co/w9VYOvOjvK #studentdebt #studentloans https://t.co/cjLyHmkduZ","London, England",https://pbs.twimg.com/profile_images/971735476775325696/42PSfZhC_normal.jpg
208,2022-11-23 12:51:00+00:00,AllLegalNews,951579375685652480,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/JqcqpPSSwT 

#SupremeCourt #StudentDebt","California, USA",https://pbs.twimg.com/profile_images/976218800872763392/FCaFF4WE_normal.jpg
209,2022-11-23 11:09:29+00:00,juliegabrielli,25549480,"@JuJulienDev @trinnas @jacasiegel I’ve taught architecture grad students, 30+ years. No shortage of work ethic &amp; dedication. Academic life has shifted dramatically since the 90s. Students now work 20-30 or more hours/week. Family responsibilities, pandemic, mental health crisis: #compassion #studentdebt #kindness","Baltimore, Maryland, USA",https://pbs.twimg.com/profile_images/1402638074362871810/QkTlvpGH_normal.jpg
210,2022-11-23 09:34:04+00:00,SteelersBeALL,1571596310704177166,"@SenSchumer @POTUS Im gonna be fair here. If we can give #billions in #Ukraine, then we can relieve #billions in #studentdebt. It's about helping out #American people. Is it fair, no....but #life isn't fair. #Americansfirst .",USA,https://pbs.twimg.com/profile_images/1587569075877822466/_zbPzwxO_normal.jpg
211,2022-11-23 08:35:41+00:00,preinsko,65129573,#StudentDebt I can’t believe the number of morons who don’t understand government debt forgiveness. https://t.co/jS6NzTmb0H https://t.co/Bg7frramyd,Sammamish,https://pbs.twimg.com/profile_images/1600391439804162056/Ri20OkZW_normal.jpg
212,2022-11-23 08:30:04+00:00,Lendwise_UK,789382789208485888,"#Refinance your existing #MBA #studentloans with Lendwise, you could secure a lower rate of interest or lower monthly instalment depending on your objectives. Interest rates are fixed for the entire loan term, apply online! #loans #creditscore #studentdebt
https://t.co/GoQjnPCxBJ https://t.co/gTCqfeVVrG","London, United Kingdom",https://pbs.twimg.com/profile_images/1480474642087354370/0PzG6G56_normal.png
213,2022-11-23 07:31:32+00:00,DIOPressInc,1034984856814383104,"CNN: student loan forgiveness program is tied up in courts.

https://t.co/f84Qc4eU7H

#studentloanforgiveness #studentloans #StudentDebt https://t.co/KUw4EOSnW9","New York, USA",https://pbs.twimg.com/profile_images/1219976310241427462/7U4O76gb_normal.png
214,2022-11-23 06:51:29+00:00,BarflyVoices,968416834138591234,"Has #studentloanforgiveness been paused AGAIN.  While I know a lot will celebrate but aren't they just kicking the can as while the ""Why no put off today, what you can do tomorrow"" but every thing will cost. Have we become only about ourselves as will #studentdebt paid by others https://t.co/s9sfQ1ktqL",Drinking stimulating beverages,https://pbs.twimg.com/profile_images/1511022697995771911/nMh8qotD_normal.jpg
215,2022-11-23 05:57:00+00:00,EverythingLega2,1139945917644099584,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/hm5rZ5tk6W - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt",,https://pbs.twimg.com/profile_images/1142499446904643584/XelhS1HY_normal.png
216,2022-11-23 04:35:00+00:00,think_elite,1098971655127199744,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/Iz2RnHTbA9 - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt",Southern California Based,https://pbs.twimg.com/profile_images/1295059322515275776/iftH9Gx6_normal.jpg
217,2022-11-23 03:53:00+00:00,AllLegalNews,951579375685652480,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/H6aUDagMh8 - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt","California, USA",https://pbs.twimg.com/profile_images/976218800872763392/FCaFF4WE_normal.jpg
218,2022-11-23 02:57:13+00:00,nami13,28705468,"This is Great IDEA also talked abt in 2012 
I also suggested it to @POTUS44 on the @WhiteHouse 
site by writing  "" we Could Mint ONE TRILLION Dollar Coin and PAY OFF the #StudentDebt ""
I have since figured out how to PREVENT Inflation which happens when $ supply Increases @WHCOS https://t.co/iECN4NS9zn",USA,https://pbs.twimg.com/profile_images/3428541902/872cacb5428d460e379df77ec3f9637c_normal.png
219,2022-11-23 01:35:35+00:00,StopGOPFox,846227459984973824,"Biden gets it. If Republicans aren't going to even attempt to fix the student debt crisis, then delay payments until the GOP and its corporate donors have to come to the bargaining table.  

#biden #voteblue #resist #student #studentdebt #college… https://t.co/75hmZ3Ys8Q",Texas,https://pbs.twimg.com/profile_images/1586211444865093633/oOUX4tY9_normal.jpg
220,2022-11-22 23:59:23+00:00,lawandaful1,813026333458661376,"Things I'm grateful for this evening:

✓ Hit weight loss goal
✓ Bags packed
✓ Blk.Friday deals/sales
✓ Hair growth (longer than ever)
✓ Fam/Friends ♥️
✓ No work for 6 days 🙌
✓ Extended payment pause!!

#Studentdebt #CancelStudentLoans #CancelStudentDebt 
#Thanksgiving https://t.co/RCLQGqXLIG",,https://pbs.twimg.com/profile_images/1527755752571535361/85MDjG7n_normal.jpg
221,2022-11-22 23:40:00+00:00,EdTrust,112471133,In this brief we take a look at the ways that existing income-driven repayment (#IDR) plans are failing #BlackBorrowers &amp; highlight why Congress &amp; the Biden Administration need to CANCEL MORE #StudentDebt. Learn more here: https://t.co/g3OZhnLhsD,"Washington, DC",https://pbs.twimg.com/profile_images/1202310670110339072/IJn-D31P_normal.jpg
222,2022-11-22 23:28:53+00:00,dogowner59,249440583,"Biden is trying really hard to make me a Republican.  With the latest student loan repayment pause, he just may have succeeded.  #studentloans #studentdebt #studentloanforgiveness#POTUS",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
223,2022-11-22 23:02:26+00:00,LaurenCott,50227258,Cool but can we just get the forgiveness? #StudentDebt https://t.co/muQ5uktfAI,ATX/SATX,https://pbs.twimg.com/profile_images/913370816485654529/wUYWk1FT_normal.jpg
224,2022-11-22 22:11:00+00:00,ProductConcerns,2970911163,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/7Y5K4H7FTS 

#SupremeCourt #StudentDebt",California and United States,https://pbs.twimg.com/profile_images/553790184290934784/N5hnFt2r_normal.jpeg
225,2022-11-22 22:10:00+00:00,CaliforniaNotes,2860835437,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/lxi0L1omZZ 

#SupremeCourt #StudentDebt",California,https://pbs.twimg.com/profile_images/523182948833439745/ShGSQtNC_normal.jpeg
226,2022-11-22 21:59:02+00:00,ArkansasOnline,25354366,"With his #studentdebt relief program stalled in court due to lawsuits from six Republican-controlled states, @POTUS Joe Biden has again extended the pause on payments through at least June 30 of next year.

#education 

https://t.co/QegEfhK2Yn","Little Rock, AR",https://pbs.twimg.com/profile_images/1027896008460529664/LcZ-Lm5t_normal.jpg
227,2022-11-22 21:50:03+00:00,BenElevate,1531752333994258432,"Biden extends the student loan payment pause through June of next year in the midst of the legal battle over broad cancellation: https://t.co/TGAkcKcmPh

#studentloanforgiveness #PSLF #studentdebt #collegedebt #debtcrises #nonprofit #graduation",,https://pbs.twimg.com/profile_images/1531862670961389568/f_vuqP9F_normal.jpg
228,2022-11-22 21:49:30+00:00,commondefense,761167885720956929,"Great move by @POTUS, giving much needed economic relief to those who need it most. #StudentDebt https://t.co/fy8k9CtuzZ","New York, NY",https://pbs.twimg.com/profile_images/1517475783316549632/NwFtDSyf_normal.jpg
229,2022-11-22 21:28:23+00:00,PartheanHQ,1366485071025352705,"BREAKING NEWS🚨!!! The student loan interest rate and repayment pause has been extended through June 30, 2023. For more details, check out the official release: 

https://t.co/KAwlypZVfY

#studentloan #studentloanforgiveness #studentdebt #debtrelief #tuesdaythoughts #BreakingNews",New York City,https://pbs.twimg.com/profile_images/1484241519854948355/w9ZVrw5R_normal.jpg
230,2022-11-22 21:15:41+00:00,YoungFarmers,148217883,A thread we did last month on why #youngfarmers &amp; BIPOC farmers need #studentdebt relief! https://t.co/ohz3G95Myc,"Washington, D.C.",https://pbs.twimg.com/profile_images/1115263605220442113/bG_A62w__normal.png
231,2022-11-22 21:04:42+00:00,BenElevate,1531752333994258432,"$180,000 in forgivable student loans??? What? 

#studentloanforgiveness
#PSLF
#studentdebt
#collegedebt
#debtcrises
#nonprofit
#graduation
https://t.co/BsbLKDBaTE",,https://pbs.twimg.com/profile_images/1531862670961389568/f_vuqP9F_normal.jpg
232,2022-11-22 21:00:08+00:00,ShookUpWorld,82339519,".@JoeBiden extended student loan moratorium for 6 months because @gop sued to stop #StudentDebtRelieg 

The Justice Department last week asked the Supreme Court to examine &amp; reinstate #StudentDebt cancellation plan.

#ThankYouJoeBiden 

https://t.co/u7tsZsuQOM https://t.co/ckDL6BNiSP",New York,https://pbs.twimg.com/profile_images/1500941050373935109/dEQ8cYLP_normal.jpg
233,2022-11-22 20:53:32+00:00,terraynemyricks,21460723,Student loan pause extended! https://t.co/WnrkqaFwxV #StudentLoanForgiveness #Studentdebt #CancelStudentDebtNow,"Harrisburg, PA",https://pbs.twimg.com/profile_images/1458161952887291905/Pl6uqdL9_normal.jpg
234,2022-11-22 20:52:37+00:00,norwich_chuck,89511135,"@SenWarren ""Confident...that our plan is legal"" but not certain. Republicans preventing payments received also means preventing hard working americans paying for other people's decisions.  #studentdebt #payyourbills","Cambridge, MA",https://pbs.twimg.com/profile_images/1532799923678105600/9hRCZ_mp_normal.jpg
235,2022-11-22 20:27:30+00:00,EdwardLawrence,18461401,President Joe Biden extending the ban on repayment of federally backed student loans until June 30th of 2023. #POTUS #StudentDebt,"Washington, DC",https://pbs.twimg.com/profile_images/1543079211186864128/CePEViB4_normal.jpg
236,2022-11-22 20:23:57+00:00,AllieMannheimer,1280139434927755264,"The Biden Administration has extended the pause on student loan payments to June 30. It was set to expire at the end of this year. 
#studentloan #studentdebt","Washington, DC",https://pbs.twimg.com/profile_images/1585760742157983745/iA-GBdlA_normal.jpg
237,2022-11-22 19:51:27+00:00,thekhemistlives,1199611622,"The Democrats Betray Their Base In Record Time
https://t.co/yD9VCzdoAW
#garyin #garyindiana #abortion #abortionlaws #studentdebt #tuesdayvibe #politics #DemocratsAreCorrupt #DemocratsAreTheProblem #Democrats #Biden #Pelosi #studentloanforgiveness #studentloans #studentloandebt","Gary, IN",https://pbs.twimg.com/profile_images/479887896598433793/v48vwT43_normal.jpeg
238,2022-11-22 19:45:00+00:00,IssuesOfSafety,2880841441,"Wall Street Journal Reporting: Biden Administration Makes Emergency Appeal to Supreme Court on Student Loan Forgiveness
Lower court injunction halting debt relief has left millions of borrowers in limbo Justice Department says https://t.co/AxdJPWpZQO 

#SupremeCourt #StudentDebt",California & Beyond,https://pbs.twimg.com/profile_images/1303040797718097920/eaXBGtuC_normal.jpg
239,2022-11-22 19:08:02+00:00,thecentersquare,64723403,#highered #studentdebt #studentloan A bill that would prevent student loan-related license revocation in Massachusetts is headed to Gov. Charlie Baker’s desk. #mapoli  @KarenSpilka @JamieEldridgeMA @CharlieBakerMA https://t.co/BIQyUYcGYg,United States,https://pbs.twimg.com/profile_images/1128314418956206081/3KkZXN8h_normal.png
240,2022-11-22 19:07:00+00:00,ProductConcerns,2970911163,"New York Times Reporting: Justice Department Asks Supreme Court to Let Student Debt Cancellation Proceed https://t.co/hXXUwEdVmb - Biden administration is asking the court to overturn a nationwide injunction imposed by an appeals court.

#StudentDebt  #JucticeDepartment  #Debt",California and United States,https://pbs.twimg.com/profile_images/553790184290934784/N5hnFt2r_normal.jpeg
241,2022-11-22 18:11:47+00:00,moneytalksdocu,1376587864549494796,"What's your student loan story? Share yours here or in our documentary's official student loan survey at https://t.co/kcDi3K25Oj

#studentloans #studentloandebt #studentdebt #studentdebtcrisis #studentloanforgiveness #college #collegedebt #collegetuition #cancelstudentloans https://t.co/FiZlsfqsSx",,https://pbs.twimg.com/profile_images/1377750446287151104/j2vTAGOq_normal.jpg
242,2022-11-22 17:22:00+00:00,EdTrust,112471133,"Our new brief highlights the need for Congress &amp; the Biden administration to cancel more #StudentDebt, overhaul income-driven repayment (#IDR) plans, double the #PellGrant &amp; create federal-state partnerships to address affordability in a comprehensive way: https://t.co/g3OZhnLPib","Washington, DC",https://pbs.twimg.com/profile_images/1202310670110339072/IJn-D31P_normal.jpg
243,2022-11-22 17:08:22+00:00,_Origin_Story,772999753,"Student debt forgiveness program is BLOCKED! 😡 
GOOD NEWS: If you applied, you should still receive approval by email. Meanwhile, debt will not be discharged.
https://t.co/SWGDe8xzT3

#studentloanforgiveness #studentloans #studentdebt #internships #scholarships #pellgrant #fafsa https://t.co/QyJpXVtUhz",,https://pbs.twimg.com/profile_images/1362050642827649032/mRTnPaW__normal.jpg
244,2022-11-22 15:22:15+00:00,dukecityfix,13901342,"I’m not finding a lot of detail yet, but it would be awfully helpful to people if it became easier (cough cough possible) to discharge #studentdebt in #bankruptcy. Strictly speaking, it can be done already but almost nobody actually gets relief. https://t.co/se6kN2e0LE","Albuquerque, NM",https://pbs.twimg.com/profile_images/1062813661192843264/Ju7ApOBC_normal.jpg
245,2022-11-22 15:19:18+00:00,OrlandezTV,1405307847152439297,"A Unique View on the President Biden-Harris Student Loan Relief Plan

Watch: https://t.co/mFOOj7WqB5

#PresidentBiden #StudentAid #StudentDebt #StudentLoan #StudentLoans #StudentDebtRelief #POTUS #JoeBiden #VP #KamalaHarris #WhiteHouse #GenerationZ #GenZ #USA #StudentAidRelief https://t.co/tgmjQMww47","Chickasha, OK",https://pbs.twimg.com/profile_images/1582043131956043781/1AqaBljL_normal.jpg
246,2022-11-22 14:25:10+00:00,thekhemistlives,1199611622,"The Democrats Betray Their Base In Record Time
https://t.co/yD9VCzuZZw
#garyin #garyindiana #abortion #abortionlaws #studentdebt #tuesdayvibe #politics #DemocratsAreCorrupt #DemocratsAreTheProblem #Democrats #Biden #Pelosi #studentloanforgiveness #studentloans #studentloandebt","Gary, IN",https://pbs.twimg.com/profile_images/479887896598433793/v48vwT43_normal.jpeg
247,2022-11-22 14:00:10+00:00,gwun_network,1514244390016925697,"📣 New Podcast! ""E And Friends- Run Me My Money"" on @Spreaker #bidenadministration #child #ericamena #family #gwunnetwork #kids #modele #mom #money #podcaster #relationship #relief #studentdebt #support #value #womenpower https://t.co/sVQmi8aFlG","Clayton, NC",https://pbs.twimg.com/profile_images/1514244584859217931/RaBQNvGm_normal.jpg
248,2022-11-22 13:01:50+00:00,DukeSocialEQ,2816670215,"Join us on November 29th at the Washington Duke Inn for the GIRI capstone event and formal launch of Fenaba Addo and Jason Houle's recent publication ""A Dream Defaulted: The Student Loan Crisis Among Black Borrowers."" #studentdebt #DreamDefaulted #booklaunch https://t.co/LQX7MvcbeG","Durham, NC",https://pbs.twimg.com/profile_images/1217188437452673024/A5gPBaZl_normal.jpg
249,2022-11-22 07:14:03+00:00,VotreChoix2,1417178967862358023,"So...This Is What They Call ""Fairness""?! #StudentDebt #America #AynRand  

https://t.co/b7kvIBsQJL https://t.co/01eUqQHiED",,https://pbs.twimg.com/profile_images/1594338834543788032/kKvd1C-e_normal.jpg
250,2022-11-22 02:20:16+00:00,AbrontheGreat1,1533178185071874050,"Don’t miss 👇🏼👇🏼👇🏼
#studentloans
#collegelife
#fafsa
#studentdebt
#cancelallstudentdebt
#studentlife
#collegestudents #CollegeAdmissions https://t.co/FoS8z2rn6t",,https://pbs.twimg.com/profile_images/1566078024625291264/weEM2MnF_normal.jpg
251,2022-11-22 01:00:19+00:00,eoionline,28181251,"Some student loan borrowers have begun receiving notification of #debtrelief. Biden's plan is absolutely an essential first step - but we can't let it end here. #studentloans #studentdebt 

https://t.co/dbKgStUOln","Seattle, WA",https://pbs.twimg.com/profile_images/1044319577562263552/VOPYaJwI_normal.jpg
252,2022-11-22 00:30:29+00:00,REI_BJP,1409947382209466368,"Of course Indiana is leading the charge.
#indiana #studentdebt

https://t.co/gmbZDhypXL","Zionsville, IN",https://pbs.twimg.com/profile_images/1600325215023759367/PNTmpFs9_normal.jpg
253,2022-11-21 23:38:34+00:00,AltonCriswell,1168592092215545856,Know anyone who is disabled and has federal student loan debt? Make sure they know about the TPD Discharge Program. They may be eligible to quickly erase all their federal student debt. #disabilitydischarge #studentdebt Apply here: https://t.co/Jzpl609Uyg,"Memphis, TN",https://pbs.twimg.com/profile_images/1591154510394757138/xICRbAV4_normal.jpg
254,2022-11-21 22:16:42+00:00,_Harrison_Jona,1483356959789268993,"For the average American, it’s hard to clear #studentDebt because the interest rate on loans always grows the debt faster than it can be paid off.","Austin, Texas",https://pbs.twimg.com/profile_images/1483358206621626369/V3Z66r0p_normal.jpg
255,2022-11-21 21:00:26+00:00,Spark_EDUn,1013935635864965120,"Borrower With $146K in Student Debt: Blocking Relief Is 'Sick Game' 

https://t.co/AbczgVsz1a

#sparkeduniversity #studentdebt #studentloans #studentborrowers","San Antonio, TX",https://pbs.twimg.com/profile_images/1057308742633566211/keEOsfHp_normal.jpg
256,2022-11-21 19:25:28+00:00,SgtJBone,767226858,Student debt voters. How does it feel to be lied to for your vote? Asking for a friend. Welcome to political figure heads and politicians lying to you on a daily basis. Remember this in 2024 #GenZ #StudentDebt #JoeBiden #Libertarian,United States,https://pbs.twimg.com/profile_images/1587740768290095105/a6yA0bIf_normal.jpg
